"","ttext","date","isretweet","retweetcount","favoritecount","score","product","city","country","duplicate"
"136","RT @iDropNews: Congrats to Matthew R. from Brooklyn, New York who won a brand-new iPhone 12 Pro Max from @iDropNews  Follow the link and e","2020-12-22 01:18:40","TRUE","1857","0","1","Apple iPhone","Los Angeles","USA",TRUE
"137","The Apple Car will probably be where I draw the line but tbh when the original iPhone came out my coworker got one ","2020-12-22 01:06:40","FALSE","0","5","0","Apple iPhone","Los Angeles","USA",FALSE
"138","RT @BumpitOrDumpitF: Only the Top Voted Artists will Advance to the @TrendCityRadio Top40

App VOTES ONLY

Download our App Now &amp; Vo","2020-12-22 01:00:08","TRUE","6","0","2","Apple iPhone","Los Angeles","USA",TRUE
"139","RT @BumpitOrDumpitF: Only the Top Voted Artists will Advance to the @TrendCityRadio Top40

App VOTES ONLY

Download our App Now &amp; Vo","2020-12-22 00:58:04","TRUE","6","0","2","Apple iPhone","Los Angeles","USA",TRUE
"140","RT @BumpitOrDumpitF: Only the Top Voted Artists will Advance to the @TrendCityRadio Top40

App VOTES ONLY

Download our App Now &amp; Vo","2020-12-22 00:54:51","TRUE","6","0","2","Apple iPhone","Los Angeles","USA",TRUE
"141","RT @BumpitOrDumpitF: Only the Top Voted Artists will Advance to the @TrendCityRadio Top40

App VOTES ONLY

Download our App Now &amp; Vo","2020-12-22 00:52:44","TRUE","6","0","2","Apple iPhone","Los Angeles","USA",TRUE
"142","RT @BumpitOrDumpitF: Only the Top Voted Artists will Advance to the @TrendCityRadio Top40

App VOTES ONLY

Download our App Now &amp; Vo","2020-12-22 00:50:33","TRUE","6","0","2","Apple iPhone","Los Angeles","USA",TRUE
"143","RT @Drockvp: Based on the way apple sells iPhones and accessories your $29,000 apple car about to cost you $150,000 and they will turn it","2020-12-22 00:42:40","TRUE","1","0","0","Apple iPhone","Los Angeles","USA",FALSE
"144","Based on the way apple sells iPhones and accessories your $29,000 apple car about to cost you $150,000 and they wi ","2020-12-22 00:42:35","FALSE","1","3","0","Apple iPhone","Los Angeles","USA",FALSE
"145","okay apple slowing my phone down so i can buy a new iphone, i see you","2020-12-22 00:41:50","FALSE","0","0","0","Apple iPhone","Los Angeles","USA",FALSE
"146","RT @VinennaRosee: Thousands of workers are protesting unpaid wages at a Pegatron factory in Shanghai. Pegatron is the second largest Apple","2020-12-22 00:29:46","TRUE","7","0","-1","Apple iPhone","Los Angeles","USA",TRUE
"147","Google Photos Can Now Sync Images Saved on Apple iPhone Seamlessly With Just One Button, Here's How ","2020-12-21 23:56:01","FALSE","0","1","0","Apple iPhone","Los Angeles","USA",FALSE
"148",".@Apple has actually had breakthrough battery technology for over 20yrs and has purposely dumbed down battery lif ","2020-12-21 23:40:58","FALSE","0","0","1","Apple iPhone","Los Angeles","USA",FALSE
"149","It's this sort of thing that makes me sad at how Apple always wants things ""simplistic"". Even if the parent knew th ","2020-12-21 23:27:47","FALSE","0","0","-2","Apple iPhone","Los Angeles","USA",FALSE
"150","RT @techeblog: Soon, Apple may bundle the iPhone and iPad with their very own electric car. cars technology tesla $AAPL $TSLA ","2020-12-21 23:23:49","TRUE","5","0","0","Apple iPhone","Los Angeles","USA",FALSE
"151","RT @VinennaRosee: Thousands of workers are protesting unpaid wages at a Pegatron factory in Shanghai. Pegatron is the second largest Apple","2020-12-21 23:21:15","TRUE","7","0","-1","Apple iPhone","Los Angeles","USA",TRUE
"152","@Gartenberg @rileytestut That was my major dislike about having an iPhone. I had every iPhone since the first and l ","2020-12-21 23:15:08","FALSE","0","0","-1","Apple iPhone","Los Angeles","USA",FALSE
"153","Thousands of workers are protesting unpaid wages at a Pegatron factory in Shanghai. Pegatron is the second largest ","2020-12-21 23:09:27","FALSE","7","6","-1","Apple iPhone","Los Angeles","USA",FALSE
"154","Anyone have an iPhone ? Have you noticed the latest software update completely drains the battery like 10x faster? ","2020-12-21 22:59:57","FALSE","0","0","1","Apple iPhone","Los Angeles","USA",FALSE
"155","RT @iDropNews: Follow the link and enter to win a FREE iPhone 12 Pro Max from @iDropNews  (ARV: $1,099) ","2020-12-21 22:43:08","TRUE","2523","0","2","Apple iPhone","Los Angeles","USA",TRUE
"156","RT @iDropNews: Congrats to Matthew R. from Brooklyn, New York who won a brand-new iPhone 12 Pro Max from @iDropNews  Follow the link and e","2020-12-21 22:42:41","TRUE","1857","0","1","Apple iPhone","Los Angeles","USA",TRUE
"157","RT @OphirGottlieb: Its next level, the person said of Apples battery technology. Like the first time you saw the iPhone. ","2020-12-21 22:32:17","TRUE","4","0","1","Apple iPhone","Los Angeles","USA",FALSE
"158","RT @OphirGottlieb: Its next level, the person said of Apples battery technology. Like the first time you saw the iPhone. ","2020-12-21 22:32:11","TRUE","4","0","1","Apple iPhone","Los Angeles","USA",TRUE
"159","RT @OphirGottlieb: Its next level, the person said of Apples battery technology. Like the first time you saw the iPhone.","2020-12-21 22:31:35","TRUE","4","0","1","Apple iPhone","Los Angeles","USA",FALSE
"160","Its next level, the person said of Apples battery technology. Like the first time you saw the iPhone. ","2020-12-21 22:30:57","FALSE","4","85","1","Apple iPhone","Los Angeles","USA",FALSE
"161","RT @iDropNews: Congrats to Matthew R. from Brooklyn, New York who won a brand-new iPhone 12 Pro Max from @iDropNews  Follow the link and e","2020-12-21 22:28:52","TRUE","1857","0","1","Apple iPhone","Los Angeles","USA",TRUE
"162","I'm so mad that my iphone broke at the beginning of the year and I lost all my favorite pictures....

And no, I don ","2020-12-21 21:59:48","FALSE","0","0","-2","Apple iPhone","Los Angeles","USA",FALSE
"163","@SawyerMerritt This is like the introduction of the iPhone but backwards where Tesla has a few years head start and ","2020-12-21 21:58:13","FALSE","0","1","1","Apple iPhone","Los Angeles","USA",FALSE
"164","RT @techeblog: Soon, Apple may bundle the iPhone and iPad with their very own electric car. cars technology tesla $AAPL $TSLA ","2020-12-21 21:38:13","TRUE","5","0","0","Apple iPhone","Los Angeles","USA",TRUE
"165","Soon, Apple may bundle the iPhone and iPad with their very own electric car. cars technology tesla $AAPL $TSLA ","2020-12-21 21:36:53","FALSE","5","2","0","Apple iPhone","Los Angeles","USA",FALSE
"166","@DaneCook @Apple @talkSPORT This is happening on nearly EVERY site I go to on my iPhone now and its driving me nuts","2020-12-21 21:35:50","FALSE","0","2","0","Apple iPhone","Los Angeles","USA",FALSE
"167","RT @ourfazinali: The fact that we cant zoom in on the front camera on the iPhone is just so irresponsible of Apple ","2020-12-21 21:28:26","TRUE","6","0","-1","Apple iPhone","Los Angeles","USA",FALSE
"168","@MKBHD Why can't Apple People and Android People just be friends? I mean, geez just respect that every person has a ","2020-12-21 21:25:09","FALSE","0","0","1","Apple iPhone","Los Angeles","USA",FALSE
"169","@MrCippy @jareddipane Instead you get Apple ads to buy more iCloud space and upgrade to iPhone 12! ","2020-12-21 21:14:34","FALSE","0","1","0","Apple iPhone","Los Angeles","USA",FALSE
"170","Kids 3-11 Math, Science and Story time for iPhone and iPad. It's rough but try the beta test flight!  send your fe ","2020-12-21 21:10:49","FALSE","1","1","-1","Apple iPhone","Los Angeles","USA",FALSE
"171","RT @iDropNews: Follow the link and enter to win a FREE iPhone 12 Pro Max from @iDropNews  (ARV: $1,099) ","2020-12-21 21:10:34","TRUE","2523","0","2","Apple iPhone","Los Angeles","USA",TRUE
"172","RT @iDropNews: Congrats to Matthew R. from Brooklyn, New York who won a brand-new iPhone 12 Pro Max from @iDropNews  Follow the link and e","2020-12-21 21:10:03","TRUE","1857","0","1","Apple iPhone","Los Angeles","USA",TRUE
"173","RT @iDropNews: Congrats to Matthew R. from Brooklyn, New York who won a brand-new iPhone 12 Pro Max from @iDropNews  Follow the link and e","2020-12-21 21:09:28","TRUE","1857","0","1","Apple iPhone","Los Angeles","USA",TRUE
"174","RT @iDropNews: Congrats to Matthew R. from Brooklyn, New York who won a brand-new iPhone 12 Pro Max from @iDropNews  Follow the link and e","2020-12-21 21:07:28","TRUE","1857","0","1","Apple iPhone","Los Angeles","USA",TRUE
"175","RT @AriCitak: Apple in 2021: The iPhone takes over everything. ","2020-12-21 21:03:04","TRUE","1","0","0","Apple iPhone","Los Angeles","USA",FALSE
"176","Apple in 2021: The iPhone takes over everything. ","2020-12-21 21:02:50","FALSE","1","0","0","Apple iPhone","Los Angeles","USA",FALSE
"177","RT @iDropNews: Congrats to Matthew R. from Brooklyn, New York who won a brand-new iPhone 12 Pro Max from @iDropNews  Follow the link and e","2020-12-21 20:56:34","TRUE","1857","0","1","Apple iPhone","Los Angeles","USA",TRUE
"178","RT @iDropNews: Congrats to Matthew R. from Brooklyn, New York who won a brand-new iPhone 12 Pro Max from @iDropNews  Follow the link and e","2020-12-21 20:36:41","TRUE","1857","0","1","Apple iPhone","Los Angeles","USA",TRUE
"179","OH! now i see why my insights on @instagram are so dry. because when @Apple forced my iphone to update it cut off ","2020-12-21 20:27:14","FALSE","0","0","0","Apple iPhone","Los Angeles","USA",FALSE
"180","RT @_PrivacyCanada: Four APTs hacked Al Jazeera journalists, producers and executives, in an espionage cyberattack leveraging an Apple iP","2020-12-21 20:21:47","TRUE","1","0","0","Apple iPhone","Los Angeles","USA",FALSE
"181","Four APTs hacked Al Jazeera journalists, producers and executives, in an espionage cyberattack leveraging an ","2020-12-21 20:21:35","FALSE","1","0","0","Apple iPhone","Los Angeles","USA",FALSE
"182","I love @AppleSupport -in order to recover a disabled iPhone.... you need a windows laptop...(iTunes no longer avail ","2020-12-21 20:11:24","FALSE","0","0","1","Apple iPhone","Los Angeles","USA",FALSE
"183","Only the Top Voted Artists will Advance to the @TrendCityRadio Top40

App VOTES ONLY

Download our App Now &amp; ","2020-12-21 20:10:14","FALSE","6","5","2","Apple iPhone","Los Angeles","USA",TRUE
"184",".@Facebook attacks @Apple over upcoming iPhone privacy measures ","2020-12-21 19:50:01","FALSE","0","0","-1","Apple iPhone","Los Angeles","USA",FALSE
"185","RT @IndieVideoGames: DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames vi","2020-12-21 19:46:17","TRUE","5","0","0","Apple iPhone","Los Angeles","USA",TRUE
"186","RT @IndieVideoGames: DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames vi","2020-12-21 19:44:10","TRUE","5","0","0","Apple iPhone","Los Angeles","USA",TRUE
"187","RT @IndieVideoGames: DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames vi","2020-12-21 19:40:38","TRUE","5","0","0","Apple iPhone","Los Angeles","USA",TRUE
"188","RT @IndieVideoGames: DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames vi","2020-12-21 19:40:26","TRUE","5","0","0","Apple iPhone","Los Angeles","USA",TRUE
"189","RT @IndieVideoGames: DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames vi","2020-12-21 19:35:13","TRUE","5","0","0","Apple iPhone","Los Angeles","USA",TRUE
"190","DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames ","2020-12-21 19:35:11","FALSE","5","6","0","Apple iPhone","Los Angeles","USA",TRUE
"191","RT @dahiya: Speaking of conspiracytheory
The amounts of 2 stimulus checks issued! 
iPhone 12 $1200
XBox $600
Ring any bells (not Christm","2020-12-21 19:05:29","TRUE","3","0","0","Apple iPhone","Los Angeles","USA",FALSE
"192","RT @dahiya: Speaking of conspiracytheory
The amounts of 2 stimulus checks issued! 
iPhone 12 $1200
XBox $600
Ring any bells (not Christm","2020-12-21 19:05:13","TRUE","3","0","0","Apple iPhone","Los Angeles","USA",TRUE
"193","Speaking of conspiracytheory
The amounts of 2 stimulus checks issued! 
iPhone 12 $1200
XBox $600
Ring any bells ","2020-12-21 19:05:10","FALSE","3","0","0","Apple iPhone","Los Angeles","USA",FALSE
"194","RT @techeblog: When you drop something from this height, you expect it to be gone for good. apple iphone technology gadgets $AAPL ","2020-12-21 18:54:02","TRUE","3","0","1","Apple iPhone","Los Angeles","USA",FALSE
"195","RT @saurik: Cydia just joined the legal battle against Apple: ""A new lawsuit brought by one of Apple's oldest foes seeks to force the iPhon","2020-12-21 18:11:45","TRUE","665","0","0","Apple iPhone","Los Angeles","USA",TRUE
"196","RT @iDropNews: Congrats to Matthew R. from Brooklyn, New York who won a brand-new iPhone 12 Pro Max from @iDropNews  Follow the link and e","2020-12-21 18:09:44","TRUE","1857","0","1","Apple iPhone","Los Angeles","USA",TRUE
"197","RT @iDropNews: Follow the link and enter to win a FREE iPhone 12 Pro Max from @iDropNews  (ARV: $1,099) ","2020-12-21 18:04:18","TRUE","2523","0","2","Apple iPhone","Los Angeles","USA",TRUE
"198","RT @ezewholesale: Interestingly, the first iPhone was released by InfoGear Technology Corporation. The InfoGear iPhone was released back in","2020-12-21 18:01:55","TRUE","1","0","0","Apple iPhone","Los Angeles","USA",FALSE
"199","Interestingly, the first iPhone was released by InfoGear Technology Corporation. The InfoGear iPhone was released b ","2020-12-21 18:01:36","FALSE","1","0","0","Apple iPhone","Los Angeles","USA",FALSE
"200","RT @iDropNews: Congrats to Matthew R. from Brooklyn, New York who won a brand-new iPhone 12 Pro Max from @iDropNews  Follow the link and e","2020-12-21 18:01:24","TRUE","1857","0","1","Apple iPhone","Los Angeles","USA",TRUE
"201","RT @IndieVideoGames: DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames vi","2020-12-21 17:46:56","TRUE","7","0","0","Apple iPhone","Los Angeles","USA",TRUE
"202","RT @DonnellyDNA: Is there a good app for displaying an outlook calendar permanently on the desktop of a mac (similar to the new iPhone fea","2020-12-21 17:37:26","TRUE","1","0","1","Apple iPhone","Los Angeles","USA",FALSE
"203","Is there a good app for displaying an outlook calendar permanently on the desktop of a mac (similar to the new ","2020-12-21 17:37:20","FALSE","1","1","1","Apple iPhone","Los Angeles","USA",FALSE
"204","RT @IndieVideoGames: DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames vi","2020-12-21 17:26:44","TRUE","7","0","0","Apple iPhone","Los Angeles","USA",TRUE
"205","RT @IndieVideoGames: DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames vi","2020-12-21 17:26:37","TRUE","7","0","0","Apple iPhone","Los Angeles","USA",TRUE
"206","RT @IndieVideoGames: DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames vi","2020-12-21 17:25:04","TRUE","7","0","0","Apple iPhone","Los Angeles","USA",TRUE
"207","RT @IndieVideoGames: DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames vi","2020-12-21 17:24:57","TRUE","7","0","0","Apple iPhone","Los Angeles","USA",TRUE
"208","RT @IndieVideoGames: DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames vi","2020-12-21 17:24:54","TRUE","7","0","0","Apple iPhone","Los Angeles","USA",TRUE
"209","DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames ","2020-12-21 17:24:45","FALSE","7","13","0","Apple iPhone","Los Angeles","USA",TRUE
"210","RT @Andre_Edmonds: A.L. Edmonds Media - Apple iPad Mini 64GB Space Gray
","2020-12-21 17:14:18","TRUE","1","0","0","Apple iPhone","Los Angeles","USA",FALSE
"211","A.L. Edmonds Media - Apple iPad Mini 64GB Space Gray
","2020-12-21 17:13:14","FALSE","1","1","0","Apple iPhone","Los Angeles","USA",FALSE
"212","RT @IndieVideoGames: DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames vi","2020-12-21 17:08:59","TRUE","3","0","0","Apple iPhone","Los Angeles","USA",TRUE
"213","RT @IndieVideoGames: DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames vi","2020-12-21 17:05:59","TRUE","3","0","0","Apple iPhone","Los Angeles","USA",TRUE
"214","RT @IndieVideoGames: DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames vi","2020-12-21 17:05:45","TRUE","3","0","0","Apple iPhone","Los Angeles","USA",TRUE
"215","DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames ","2020-12-21 17:04:42","FALSE","3","4","0","Apple iPhone","Los Angeles","USA",TRUE
"216","RT @iDropNews: Congrats to Matthew R. from Brooklyn, New York who won a brand-new iPhone 12 Pro Max from @iDropNews  Follow the link and e","2020-12-21 17:02:26","TRUE","1857","0","1","Apple iPhone","Los Angeles","USA",TRUE
